TXID,fee,output,removed,size,time
6210226b68360d22764e5f8a231dc5629211997178d0b4f0c39c6676d91c9af4,72906,1299129189,1510262777,226,1510262731
62112d9a6a92bb2c9da6cbf6a4836d49bf9dbcd1fade86a7f3fc189e6b0c141f,62720,29324961,1510262777,223,1510262166
621ea1f1ed295602739ffcb256b304c20520fb775792186d2e18e7ce4f625375,108785,17598251,1510262777,372,1510262648
622159c81a5b80d2081cdd0c56008d757bd1d6d7691359c150a0e643f939e523,72800,5528829,1510261767,170,1510261525
6221b2a7548bbbfbfdf8ea8a9d5d9fa37350196ae0728af00e48e735af03bde8,45652,802810,1510265883,225,1510263391
62267baaf89b747b9c9f87cb89dc851b360310f9220d17dd8216599cca7477b8,72546,548448796,1510262777,225,1510262533
6227351592ececa54b2035bbef17bedb07d2cc8454143755a65ff29eb4235e14,36383,6619217,1510266190,192,1510263924
6227cb1033620726a49a1e1fd99b60d79f1360512dd48bd6c89aed0e4ab40b65,40454,1875000,1510267730,224,1510263872
622fb3d34e110cbd82201eb7fe76e64f58ba2b59c8f5a6149a3d277e975d839d,72906,482491,1510262777,226,1510262046
6230b9dcf3f1378d1f8e47c5eee973526001c324006d203a9ea98ce154878e86,173520,219031443,1510266190,1177,1510263222
6239c2bee3fe83b394e1374ca77701aab3e5bb3b049f12ade45d5f48d3d5aff9,72906,249275,1510262777,225,1510262047
624440f79bb6469900b0ffe7b83b163cb95df564d7878f5466ba876c541bf505,72906,1943265436,1510263059,225,1510262824
62634df86fda0975d28043717a8b1fe96d726106ae8741c7aa47754c9a6a3234,108624,16137074,1510263059,371,1510262826
62663563d58bc664ebefe5695497f64271e8eb07d22c57b7902c7865c004caee,39550,1429024,1510267730,225,1510263471
626bceaf16d68aa0eae06889520d0323f3d8a3c536ee9a716c7b5fde9fda7d56,48590,61305090,1510265587,226,1510262659
626e4b2d42436b9e3801dddf0b1e5b12f51a0aa7e39bcb2dbad3f2453afef5fc,62376,11022079,1510264653,224,1510263603
6277f15488dcae758adce34d05245423a5e9892cb6c41934b87e160f64813601,72909,1941340495,1510264643,225,1510264053
627954fc474ac3a5d95cba72ff2f9762e62d08bea216f46bac00ffc9e6b7aa7a,72906,445727,1510264643,226,1510263251
627ac2e61953dc406b5777c7166501bc1e031e7b7106305ae7b3a45ea6f0c9de,108156,1526178,1510262777,372,1510261775
627d41f76662d924ce4bc77c51448d9db211d3a89a579f22b68a9df45245e8e6,66752,29452964,1510261767,223,1510261635
628200cfb5e5e5ce639601d5ab8f6515c573d1033e103aaea4ca6e3e6d5ddffa,65540,6884460,1510261767,225,1510261693
62832056b4162ab3824ec1183b705a7455bd7ef029ff408e5de2ac8757e38371,45878,22417962,1510265883,226,1510263124
628373809ff69a9210ef322f5478f40d258ce8e8ec5e7c6c013008e55e4f24c3,269569,1231036,1510264653,1108,1510264298
62837ebd9c2aae344c3bc2ab85000692da493a4fefcae9f967c106b3853937d6,63280,15541362,1510262777,226,1510262398
6286bcd412a1f1217538b51faf9191717b5e2634dc5922095a2db55d03fe8bd0,59080,2239028,1510267834,374,1510261388
628883c18aa96b855c423b5253ece7f8cb54bc23614b58371f9b91119cb9eda8,72908,8348361,1510261767,226,1510261525
628c77f9283bfa2852b446bbfbdd16daa02eae174aa950f501fcdb34f613e059,73688,6730000,1510262777,191,1510261851
62958043155e0515f845f0aa9a650d6ae7be4add6636016d6b249637981c25c0,75690,8175953,1510262777,260,1510261793
629aee7a04d9794fe4d379ea47d09c79c4c7ee5e510c4ebce31157164e3e4061,45426,398628,1510267834,192,1510262136
62a2f87ee12215850ca8d6376bcb5daf71b1b8718b4802c85aacb3dbf9f43c22,72900,14494384,1510264643,226,1510263301
62aca199e5c82a7c71d7014d3059d1d8dbed3c6fef69bc323f9860f62e94a0f8,107880,129152225,1510264653,371,1510263916
62b922cb1caa1b0560ab340933e43fd01dd7af6319fd376495b42e2cb064f8e0,65675,84578963,1510264653,226,1510263351
62bac4179555fb6bfdf3f39437964248571344a526c2dfe97433ef4febfda52d,1112000,14038400,1510264643,1108,1510263222
62bfdc67202f4c35c50ed40c7fde454aa6ced9cdb9d8e809e78b229b01c6993b,37204,657189,1510264653,134,1510263114
62c38f01064e2417cbccf0dadcc7d1756faecb44b857300db9b3b622432d43f0,45200,3723585,1510263059,191,1510263004
62d9e886b5314148fd045b0b29082c89ea091a5d7e17c2e7e069535e454bda4c,39744,370131,1510267834,205,1510261584
62ddf078742f2d212bd9f4053cab8f37fc0792675788eacf6c8472d606c81de7,113915,5572153,1510264653,372,1510263574
62de7970acc56b3c18de10e21c91564ffd5a8445757f7cc02131ecc9439d7159,96048,348000,1510266190,521,1510264192
62deb18514ef4034a0741864282e83730f8517e708df8055bf71db654c394261,65661,21663864,1510262777,225,1510261861
62e2a2c3a3e2a6b7b7773bd3452dbc35cb3abddbac4a395a9114b2b6db9c6189,65712,4507596613,1510262777,225,1510262689
62e60127861a9cdd94fbc49bb8b6b870d006d22a113b9998d7b20a6b628147ff,13560,19563130746,1510266490,225,1510261673
62e9ebaadddcc44c23bc3b4c0888477049d6f60a43a4d540df95d80a4971df03,44070,69811214,1510265883,223,1510263361
62f3864bd8b3a9948c22e0111870fc1a67c1d6662d4972bb6c6af57f43e7180e,97557,50663343,1510264653,338,1510263768
62f51d410ae132e0c06f7fae763143d8330bdb78fd270f9f6476462088e93095,65736,934264,1510261767,226,1510261603
62fec2d7d175fd415274b139c7d554cce8d34840b10a6f73473c5fcf012e0871,59184,7487341,1510262777,208,1510262452
63041d3d06bdc4db4e6bc18ef12e46e33f326c103b95d36c4cd2016e1f8ce8a9,65540,7074982226,1510262777,225,1510261783
63084a2e5d1fc1417640c4c8e7fe2a84bbc4b313d14bd36eeeaea467348489f9,72286,159855428,1510261767,225,1510261633
63084e23800f83b141c3d0726d556582132d98c67820e3cde6c2c6b701ab8b1f,55422,28418485,1510264653,216,1510263977
630ec55402b8680f39f54057ac8d54a20292eabaa9435b838dcf1e034da3c413,145600,4014178,1510262777,519,1510262308
631299126e81e8c20175cfa6c24083367d2e759c0274bea126312285e8ebe451,72909,30328,1510264643,226,1510263391
631e146f82d1bddafebfee8d57069166aa77775fb129a75049694b4db07e4684,82490,3453943091,1510263059,226,1510262924
632c0571b7753c553871c761830410bd0023f077bc38427a20c0893369a02c26,38269,1162789,1510263059,134,1510262935
6330f87a4c5100b9fa5e68efdd2ad22bfb5a9325b25e032856bf1566ba0d2e3f,40906,6767163,1510266490,224,1510262307
633264927cd13e820d7de2228633e9de4eed2f12c280cb3d59c50b39097440a3,69519,5847959,1510266190,367,1510262068
6336ee8a720ec730b8ef87e400de9bc28bfaef8c31f39aecac2eac6f811f173e,73094,408522819,1510262777,224,1510262348
633bea6c11973a3c15db6d684a1714ffe4d4e7ed216b867b4d083a88557eefc3,66218,10532008,1510261767,189,1510261388
63402752b6ce796c5b0df8c5f38f9a995483fd5cfb4711d1285583cd2f514266,67200,9646518,1510264653,223,1510263193
6340d674cae9ca61591e07ce0384f6755b1251e4e25562987dc608fef20fb963,45200,289192988,1510265883,226,1510262399
634a78a78a4625db99bde8b17866826a58ef6cda811b8d6fb9f485be47b04a67,70633,402744,1510264653,226,1510264344
635397a2246c6817e9e740e951ffcb0b1e0e5ad2676d70d4a730bcdc621350e7,72906,8316004,1510262777,224,1510261957
635501084ebf91e1e2db5449d9f726599ff72300ab4e610f8d0eb803e5526318,72909,79369,1510264643,225,1510263582
635813e8ee9b233db959073d775fea54bdbe01f3648c8d9e6c4d6f8bc18a78b5,54707,1728717,1510264653,226,1510263501
635e9051e321ae36734803fafab3c9aac549d7292250cfe00551593c81a35c72,90662,1490462,1510264643,261,1510263213
63640610285cbefaa384bffe4f4b1cb3225bbaca77fdd76e1124ca24757eaf15,40906,2954481,1510267730,226,1510263924
636908cdc4fd352c1f328a8ad80cd7b0e5cc9ec655360aa5c4babecb37ca04ad,61472,21367963,1510262777,225,1510261792
636d617adc7b0f0784fa4c1ac9113eb25f09f6fc2813d9d94fe81863bfec4cd6,191268,37457997,1510265883,962,1510261725
636f93d264c6271720b461f18ac157615d8ebc48ae2267492b73e46404688c16,63566,1496420574,1510261767,225,1510261380
637880e2e504138bef2edd565113fc7eeff9202c0139cd489014c8c9fedf2129,72906,34727,1510264643,226,1510263133
637d7e4524904868c3737cff76b8c7d851f811d8c67b85043c4a22787eeb144e,54225,32653348,1510264653,224,1510263431
63860b914b16e6b5c5beadd8a4cc15662d828027447bfa7fa912ed6cb01e85a5,46800,8206400,1510265587,224,1510263936
63871a07014154040cca3460aab29111ba8d14670806ec266c90cd84fa1ec797,63506,199936494,1510264653,224,1510264043
6387fa581613647229dee30b92da25077ea84b1895f6c117541826ad16bfe916,61246,12579686,1510264653,225,1510263613
6388d99934b49486f868c44cf0d6220bc978633bac670b9bd32d944fc7a584e8,72908,79370,1510261767,226,1510261743
638b9f154eab8afe06973bdad43bbecd124f537f55dcbe106e094039883ac67b,72906,212083277,1510262777,225,1510262441
63905715104693b9888a471e530da2ae1a36a8f5fe795d0a51d9458ce2026569,42524,2260854,1510266190,225,1510264084
639a319448000a4dfacca3ca35b8ab083656bec46bf17d4df74ea3871a8d16dc,72906,85016531,1510261767,226,1510261754
63a86fafdd80f3e1dc9372e482409de9ea2424599b9d6d84c57aefb1b71f4835,54705,6292533,1510263059,226,1510262206
63ab09ae23c2a61fa3c3f6244af1ad3ba09fa7d85cb34a2ec99924ad6c76d546,65736,3118671,1510262777,226,1510261899
63b4e795fb8ba19ccc67a7006ec2bac618dd09144af08c19a45a193d108faf86,171520,3502483,1510262777,667,1510261850
63b91521177962baa92241afea8ddc5b773566209c4086578c7cc276d2a67c79,74929,14450179,1510264653,257,1510264330
63ba918e5e82c95cb7c35f92679fbb40f01cf8835ad8f7fb784b79acbf629986,72906,624739,1510263059,226,1510262863
63c02d20be081e308190625c0b3899f862cf134e50f2a9be8a311df521ff1716,69519,3041157,1510266190,372,1510261584
63c66f353a69bfa03448936e23a4b77e1b16c9be7375ba213de8630670f0238d,72906,9058196,1510264643,225,1510263193
63c8cf20f4f7370a8baa16904418ded340935e17e14fce67a66a4b8c2eec30d3,72906,390691,1510264643,224,1510263271
63cd7cada40c4a8226d38018bfe32b04475297a7fcc025ccfcb20e9244b37121,41132,65958868,1510266190,224,1510264242
63d0067f5e65ede5497b3ed25becbb57e8ace8645425187f26c6e9057ab46aa3,65339,25569806,1510264653,225,1510264181
63d5a027a9027d431f6d8c73f5eb707e3f1f19d640fbb7411bf7560f033277f8,48230,1851770,1510261767,174,1510261505
63da6cba351054dd68e7c64427b6e92b56634cadf52d4c1bcc088cb144a3f894,432366,40245137,1510264653,1538,1510263232
63dd44b44fa2e8449a53ee16fff148e3660f7aefaff7f64f33d8b82de9b56ca3,20820,320432,1510309099,372,1510262564
63e074cf19d5a203d2ddf1c0862ff32c527b5a52d45a080c445456be5d368863,63933,10114046,1510262777,216,1510262409
63e3d3c42c8e24f81e6eedeeab536f853e4290be71e3550a6cecab21510ffccc,72908,1588607,1510261767,226,1510261497
63e4084a756713e7ca6c744c54b5b736c682e40e5209bf02a62c7e6152948a66,72909,141372149,1510264643,226,1510263562
63e9689163d4a1abe4f110fd6c9310337df866c56055860fddfd9e7b358ac40c,72320,32727680,1510262777,225,1510262543
63eabb2926f879150beabdb522596a7a0de9dbe1cf4645a2e84a8f25fdd0b870,57000,841173800,1510264653,190,1510263707
63f3988684fc981d2775ecc9996db8ff89860f103e41e1efd65270140baa80e5,217485,5599138,1510264653,930,1510263094
63fd26a0032c12e97649271d83d5447f32a1c805d684fcf663d2354348c5f699,45200,1305428,1510265883,226,1510262904
64013233fd2f1a7c824e790d0d3da4ecf6acb9e85f306e4be7a707b76612952e,124207,993679,1510266190,665,1510261928
64015099ff1049ee3bb987f0325e393b501360497074803604b14685bed1318d,437284,73393388,1510262777,1667,1510262648
64138bd8d2a7c16bb77e9ea5bbed44ce13bb66fafda3cfcdabb2cda0f17f644e,72908,35151987,1510261767,225,1510261704
64182e7767c767d0a29f6b20970a8819e745befda830ac954fb5d1e312ca3e7c,68544,15685566,1510262777,223,1510262058
64193144116d19181f534511563f9384fc72f99de80a09f47a26ff3be5cf8616,72511,262122,1510264653,253,1510263104
6424e047f9dc283da414f21cb4a93ff080724579e18cff1456f861cfde86dc52,40454,4029420,1510264653,226,1510263799
642f96a7a735687a6cd301a9243fd985f0b67d1a5f91c677837f1db075af0d2e,120000,0,1510264643,192,1510264084
64328bca41e181cff5c6620c1652c52eac32fb2f463fa2fadf705751d5d8ac8e,62400,450377,1510269627,517,1510263371
643356e635e9515f5969f8ef799ede632101cefc1e57a9ee155ed4ce81649be3,42104,58007,1510265587,191,1510263542
643768a7e1c3f5d85c9762a65485773f6dd462c00585c090396fd10f24fd4945,39840,13537213,1510264653,260,1510263914
6443ec708bd5f884ab4ec66d59ee7b0b56922828fd6be848f79c12e032a6b6de,70616,11857132,1510264653,224,1510263461
644889ca1276b0ef0b1dcfdc23986d006c1818823907a25d0dd76048110f26ff,35380,2216058,1510267834,255,1510264275
644c00dd7f1c5fc821ecb450075b824678c6bc6e2c6e7b4a0376e06869554804,97092,5814333,1510266190,518,1510262595
645386cf8cad06134782520d7ee0662b5bb84c9bd340b3a7631aacb6ad718ea6,72906,7088643,1510263059,226,1510262936
645c1b5e340fde348bc0eeceb206f37ab827295a11879a7226041fa0b509f72d,72906,15372494,1510263059,226,1510262874
645c5996371eeb9ef56cbc129b699b1cce2d9ad3b4920534b53aa812e6044346,100000,11816113,1510264643,225,1510264095
6463f8949dbf62daf74802dc2cb770dd26f8af91d0d74330a14ca1bedcf8e4d8,65736,1342002,1510262777,225,1510262721
6465e0e7ce385c8236cb249ecd3fc44bcdaf007345adeafa93bbd9808098901d,63280,4588223094,1510261767,226,1510261673
646e7e00bc40d64381f53c548e9a547fa1512f54348b4921174403410d3aa42c,63280,221148879,1510264653,225,1510263716
64702eb84c5f5f29a4c452e01f498cdbbde0bf0127fd6819070b90827e183aae,287706,256777813,1510261767,980,1510261693
6476472c0b1f22afe4d59fb9e24037c0b5c88c23b6664d4e9916349000d511cc,72906,320232,1510262777,226,1510261831
6477b1075513a20148f721f037130976f44088c4069fea961cb8b2f663f7c7aa,74250,2046984377,1510261767,225,1510261714
649188f5f226e46aff6086cbcaf7a779a6f2e44c6676964b017c2ea6f04f73a0,59106,836704,1510261767,225,1510261613
6492b37be2750b147aed8153992ca04ba2d376f28fae0d21d3d26abd52b45ce2,45878,481366,1510265883,226,1510262238
6498b71a497bf90f3e2045ce8c1b2f593f3bb85807217cdc4787da1c0a82438a,72906,1795940074,1510262777,225,1510262744
649a201fb36d86d478041aee2e45c938449e19a7e93a51e2ba285454820fbccf,106590,11710108,1510264653,340,1510263075
64a3dfd7dedce112f17a13ba9afe5685c4ac11db1043420be8ea4e9a6a0167b8,72906,12917094,1510262777,226,1510262166
64ae72e7438a93031e4a8c954bfd8871e47349425cdce685e77ee187aafe0f6f,20820,1576330,1510309099,372,1510263163
64af057516a2c374fb42a9b9c778e79713205d3a51dc1d2acf8273d647fc9adc,150193,55884632,1510263059,668,1510261673
64b3687696bff9b51f105ac1b129c4fe6bc3e5f6884c8af818fbacdb74f1f9dc,30000,698940,1510267834,191,1510264242
64be47bb64bc792e3f2ad6a1094216a2bd3be4b80a0c668cf54127adc9bc5a82,132660,2277008,1510265883,669,1510261850
64d466956b8cb511c178f15e65ed3a985af5d5ad4bf60f67ae86973be6357d2a,151834,101038419,1510261767,521,1510261505
64d69e7c1f6dfb6a439222f19be6f368baba83345024133c1734b3b4384d0057,48097,12757979,1510264653,168,1510264073
64d785f04b05ec9ab96caa7f078a285a146bad7bd6bb9fe5e81ddca48a441635,72909,184281447,1510264643,223,1510263685
64db45ea4dbb2f7352886b57c53acccd25ecfebcdb5f5657e259ec717fc62e9d,67173,66542043,1510264653,225,1510263778
64e5ea25fbbc53b1fdee86c65f1055130ef1a58495f5bdd6f89241c2ab450dc9,37400,2133577,1510290540,372,1510263924
64eeb7f8377123338cb57b8aeb10d3761f7a078409c5cf85977eac10336262d3,75250,2045504127,1510262777,225,1510262648
64fab64b2d3503eae0469bed6775342e6674c316b8931be38f6b7bb677c19ebb,72906,155394317,1510262777,225,1510262400
6504432fde85751e15f997a5ce5e0144c5ba2d6fff4253e5d4307d68c90bd5de,72906,275451390,1510262777,226,1510262533
6505c0dd46ca01a8e868848d2f0fc24a44865aee1a4ec024f8d270f962e00297,80400,5639897,1510269627,669,1510263820
6506b717a872bde2e59d9713207a9c53984a38b6902276183e39a27482cbc2a1,42488,2331012,1510266190,226,1510262463
650b8cea47ae73cfa880d91abe263a6481c075c8af316bb37b02fd13a57b0012,41584,1313169,1510266190,225,1510262461
650c08e247f8e04ee1a9081882b229ba92d3030dea0857a812934619a8c0b231,49573,5207427,1510265587,226,1510262228
6511fbbec870fd2c92b70461a09edb54f49928c54cc73a88fbd71aeb24d53704,49504,139119,1510265587,225,1510262813
65146a620832d1e4df37f77bbf167c3f69beff69d8b98671eb01e4e82b14b1e1,61472,29938528,1510264653,225,1510263291
65157ccccbdba5bca5ba1bcbc8981d77d174728219588f0a7f7f0fd683f1828e,67780,278500,1510261767,191,1510261753
651a70abd14e35eefacbfe91895a99822014685e8c0a8b2875e69fc8eadea071,112200,938445,1510263059,374,1510262904
651d8f8871e667a8b421d9719dd6ed0883a1078c6f81981af9e7760a6588751e,50000,1269679,1510306140,1553,1510264106
6531e061fdad7228aa7e05230525428fba7ec5a83a2e5d38ea7d5da9cb2cc3cf,72908,79145,1510261767,226,1510261456
65334972e5512e6ee6be00385efd598d5a9105b47e1365af1346084d24c222e5,72908,4957442,1510261767,224,1510261446
6535e27f5a1870d705e7fde3c53c686f13685fed782a16f592022c91340c6753,130223,46891549,1510262777,440,1510262117
6538c301fecaf99348642bfd534660f34868e3709034c41dbf1c046baaabc582,450000,27839644,1510305327,5998,1510261584
653cd9152ffd26808ec392b1b5f4631234d67972a0feb446b2581f7868570675,72908,77397718,1510261767,225,1510261743
653dfd34a5f5c04a25f435326eb3751dea0e4d14d75482036335159d86456fd2,45878,470575852,1510265883,225,1510262115
654e73e46c278f397361f78b9b8a714315e21251f0c83b159dfeee6e22f368b5,45878,1440850,1510265883,225,1510262076
654fedd0cf54999357688e074fc782e561ca67e2e1d7935458e55d634f0d52bd,58104,26658625,1510262777,208,1510262327
65566054769c284b6608b085c2dab505f577c68d8383f1f0008d35aea828f981,120000,0,1510264643,191,1510263861
65567608a06ddeb47e1d0fa7dd4cd7870fef6e8081e0bbf81ed3c31c25ddb7e1,65540,259437,1510262777,191,1510262484
6557c9a2d3ffe8cd8e538702792f5e1081a1fa49d10b45655ac527fb3d362b05,58892,12904202,1510262777,225,1510262711
6559a202263b4bb3c01ce9d9c89098fbc32a6c35db7808a47a1f71b40a86cde2,72906,198188,1510264643,224,1510263252
65669aa204206d565d4f743204c134faf3b407948ee42f484018747e49d0089f,10000,307699,1510289847,225,1510261947
65699c4d88c3b037dd95bac1c256a1b8da43d4133102ae6e90aed1beda5de178,63563,10009581,1510262777,225,1510261977
656b125601b8235fc61dccb64a038ad68ca45e06baa5134226a780029a14c9bf,72909,1868960678,1510264643,225,1510264009
656f5ca6950e41e4847c5ee7f6a996750d39ac3f196cee79c7bb09f10a665428,113362,813062,1510261767,372,1510261527
657b9195b4f98b3675e822ab1af224be3bfc47860bbd258459956df0a6b71717,45652,1911036805,1510265587,225,1510261534
6582e5b2e0f77ffe77b3a141b678f90adf3b01a1e3f78f86bd5b5ed4d586d2b2,65540,4488726,1510262777,226,1510262146
658590d25aff447eaa3706be539042b24cc640361c6b5ddfc52788f696036730,152500,271400,1510264643,226,1510264117
658fe22e01a11da2f0aec0ca23e23fbfeedbe3f33634d66de3aeca1d7a6d4800,105444,7339028,1510265587,486,1510263048
6594bdbc33d1fa917067d00eac016f99706c0cf4c26a8a8c3e3b87f8bee547e9,69552,189684002,1510261767,205,1510261725
6598f8b55b2f121a066ee2648607257d94a727ea973380871f643879556939d4,66946,1396900,1510267730,374,1510263726
659956c0df3053f8a34a94eca118b7c925f227458675468071526e9ffe90ac34,76577,22405374,1510262777,226,1510262648
65a81906668e8084e07dea0e61325e787e3fa178c81a59c4909bcd2173a54259,65736,2874264,1510262777,226,1510262524
65a9b23ffd24971de31e2c5513f5e26a9ed75d273638fb3b8473d82a76c1ceaa,19000,19550427,1510290540,189,1510263882
65b1655505bdc3566233d1772fda6dbc88beb1264a81ec6f0c0b4e2482b65e14,59106,99940894,1510262777,225,1510262246
65c02685a917a9fa28514c0989fdc33f907c5b0186e8a21bdee520a50bc1cf01,42940,55010948,1510267730,257,1510262606
65c40130c541a1112e2339c506a65c30ccb8ed84242d4a9eb2fb48d8013e1cda,72906,149962,1510262777,226,1510262721
65d1a7fdcb25078ab201c14d5c6cceb3f670bb0beb5dd15d50dd29b7a0391dfd,75548,739616,1510265587,338,1510261477
65d48463b7d4936a965049e890bc05136e8efdfdc2b7b6e7bb307f44399ff1f3,90400,973236400,1510264643,226,1510263301
65d5f2986f0c77e07397a907e4bec00646d18ddd38003d2b003817acb776303e,42768,64582940,1510270136,207,1510262742
65d671b81a27275c05f156e0eda9bbbd382ac2f5436ead95a879f5c4d3e1ff52,82490,7152844742,1510263059,225,1510262975
65db21fc8997879e048cda90af2bede41d04fdcae5801c244ec03529ae0b4f3a,103530,60073770,1510262777,406,1510262658
65e0ff0f7254aab5227679842abeebbeacd520f1dec22ce8767f02180714ce40,72909,1994724276,1510264643,225,1510264171
65e116661108ec9281de2a922bbc18636274248f005168b60a5aa14fa78775c7,72909,60693091,1510264643,226,1510263501
65e1d6fd650d0fa771de945eb72ced1b3a78068bf8d96aaffacce3c6be928ed0,72906,334355,1510262777,225,1510261812
65e299e83f3731c974cd0e5b4b009124710c690d124b56925a2f32ee1d34042b,169125,17426210,1510264643,500,1510263511
65f93fe9cc2ffa14d3fc67dabd43138a5c900c4e9d78623a0e8f188561fa3cb8,13560,17066504,1510266490,225,1510263872
65fc5fa0343e9dc4ded884c921c629b62039af6abb734ad7e6ac012783d344d7,46513,705080,1510265587,191,1510262256
6602f4ef45a4ebadd711df564f317dd291d55f2924107e94ba890a51f390021c,72909,1881762263,1510264643,226,1510264010
6604773c38822f693d724022a37aad4364af228add594adebb90e053abd7919c,51831,2157651,1510263059,225,1510261997
660810ec4b429cbcec623e5f4b557994e5daf57eb75c4c2863351d9b2e7418a2,72909,79574,1510264643,226,1510263757
660c821bb01dfdbbfc17f5a82f6bcddde539dd00d66db62d750472fd39e4639a,63933,19823329,1510263059,216,1510262934
660dc651f919d1fbad64dc738120cbca8e7d8c134753944e6389a42c9d7aa374,50000,0,1510262777,192,1510261831
66138e9e2a088ef71f654b75971fe05f3e0c0e65f6b3fcc799f02d858f69949e,72906,240505901,1510262777,226,1510262481
66160144a5693796924c4eabece6ea890977340ce6371cd71f266757040b1e11,67800,7370509889,1510263059,226,1510262974
6620ccee05b18c614fe8966a41b11d5b7c49dd9ef3cbdbf1782c41551d8842f3,99500,618245500,1510264643,225,1510263481
6625bb3004f345cb22c71343e76cbc74f2936609966fe2fb0647bc45c5e7cef3,156600,26865684,1510262777,519,1510262337
662ad8abfcf411e38f04ece4ef0aef8471fd232e1f306b8af9862ed047f43ab9,66218,1483017,1510262777,190,1510261901
662ebce07acf027d0e50685820207ee0cf574a955ccbdd3d8c57a6adf5cbd0a0,63732,39292549,1510262777,226,1510262471
663001c6b993a971541ddedc0859755f6cc9e0c31690ae24d8adaf4480d8bdeb,17010,6601621,1510303454,226,1510261870
6630b1912e897032d55a04c030ae6e1ee499aadcd03f3226dc8952145e0d43b7,18080,174055,1510305327,225,1510263956
6631d0adcc5578841c7bb0dd783b67584317c014d76c250a835f642f55ab2e54,42036,1946693962,1510266190,225,1510262512
